quantity,key,value,unit,status
zoom_dchi2,13|8,3.836,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,13|9,2.330,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,13|10,1.533,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,13|11,1.473,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,13|12,2.180,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,13|13,3.684,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,13|14,6.017,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,13|15,9.210,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,13|16,13.297,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,13|17,18.311,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,13|18,24.287,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,13|19,31.260,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,13|20,39.267,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,14|0,40.888,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,14|1,34.515,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,14|2,28.644,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,14|3,23.298,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,14|4,18.501,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,14|5,14.277,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,14|6,10.650,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,14|7,7.648,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,14|8,5.295,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,14|9,3.621,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,14|10,2.652,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,14|11,2.418,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,14|12,2.949,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,14|13,4.274,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,14|14,6.427,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,14|15,9.438,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,14|16,13.341,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,14|17,18.171,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,14|18,23.961,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,14|19,30.747,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,14|20,38.567,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,15|0,44.146,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,15|1,37.619,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,15|2,31.589,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,15|3,26.080,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,15|4,21.116,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,15|5,16.721,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,15|6,12.920,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,15|7,9.739,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,15|8,7.206,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,15|9,5.348,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,15|10,4.192,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,15|11,3.769,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,15|12,4.108,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,15|13,5.240,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,15|14,7.197,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,15|15,10.010,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,15|16,13.714,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,15|17,18.343,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,15|18,23.932,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,15|19,30.516,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,15|20,38.133,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,16|0,47.761,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,16|1,41.063,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,16|2,34.859,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,16|3,29.171,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,16|4,24.024,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,16|5,19.442,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,16|6,15.451,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,16|7,12.076,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,16|8,9.345,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,16|9,7.286,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,16|10,5.928,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,16|11,5.298,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,16|12,5.429,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,16|13,6.350,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,16|14,8.094,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,16|15,10.694,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,16|16,14.182,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,16|17,18.594,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,16|18,23.964,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,16|19,30.329,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,16|20,37.726,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,17|0,52.095,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,17|1,45.212,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,17|2,38.817,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,17|3,32.934,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,17|4,27.587,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,17|5,22.802,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,17|6,18.604,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,17|7,15.018,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,17|8,12.074,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,17|9,9.797,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,17|10,8.218,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,17|11,7.366,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,17|12,7.272,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,17|13,7.965,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,17|14,9.480,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,17|15,11.848,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,17|16,15.103,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,17|17,19.281,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,17|18,24.416,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,17|19,30.545,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,17|20,37.705,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,18|0,57.051,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,18|1,49.964,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,18|2,43.362,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,18|3,37.267,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,18|4,31.704,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,18|5,26.698,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,18|6,22.274,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,18|7,18.461,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,18|8,15.284,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,18|9,12.773,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,18|10,10.956,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,18|11,9.863,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,18|12,9.525,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,18|13,9.974,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,18|14,11.240,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,18|15,13.359,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,18|16,16.364,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,18|17,20.289,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,18|18,25.171,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,18|19,31.046,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,18|20,37.952,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,19|0,62.890,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,19|1,55.583,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,19|2,48.755,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,19|3,42.429,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,19|4,36.631,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,19|5,31.386,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,19|6,26.720,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,19|7,22.660,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,19|8,19.233,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,19|9,16.468,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,19|10,14.394,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,19|11,13.042,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,19|12,12.442,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,19|13,12.626,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,19|14,13.627,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,19|15,15.477,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,19|16,18.212,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,19|17,21.867,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,19|18,26.477,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,19|19,32.080,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,19|20,38.714,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,20|0,69.543,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,20|1,61.997,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,20|2,54.923,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,20|3,48.348,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,20|4,42.296,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,20|5,36.793,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,20|6,31.864,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,20|7,27.537,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,20|8,23.840,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,20|9,20.802,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,20|10,18.452,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,20|11,16.821,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,20|12,15.939,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,20|13,15.840,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,20|14,16.554,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,20|15,18.117,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,20|16,20.563,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,20|17,23.928,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,20|18,28.247,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,20|19,33.558,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_dchi2,20|20,39.900,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
zoom_transit,0|0,1.5822,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,0|1,1.5697,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,0|2,1.5572,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,0|3,1.5446,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,0|4,1.5320,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,0|5,1.5193,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,0|6,1.5067,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,0|7,1.4940,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,0|8,1.4813,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,0|9,1.4685,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,0|10,1.4558,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,0|11,1.4430,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,0|12,1.4301,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,0|13,1.4172,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,0|14,1.4043,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,0|15,1.3914,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,0|16,1.3784,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,0|17,1.3654,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,0|18,1.3524,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,0|19,1.3393,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,0|20,1.3262,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,1|0,1.5816,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,1|1,1.5690,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,1|2,1.5565,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,1|3,1.5439,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,1|4,1.5313,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,1|5,1.5187,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,1|6,1.5060,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,1|7,1.4933,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,1|8,1.4806,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,1|9,1.4678,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,1|10,1.4551,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,1|11,1.4423,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,1|12,1.4294,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,1|13,1.4165,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,1|14,1.4036,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,1|15,1.3907,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,1|16,1.3777,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,1|17,1.3647,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,1|18,1.3517,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,1|19,1.3386,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,1|20,1.3254,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,2|0,1.5807,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,2|1,1.5681,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,2|2,1.5556,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,2|3,1.5430,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,2|4,1.5304,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,2|5,1.5178,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,2|6,1.5051,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,2|7,1.4924,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,2|8,1.4797,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,2|9,1.4669,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,2|10,1.4541,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,2|11,1.4413,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,2|12,1.4285,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,2|13,1.4156,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,2|14,1.4027,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,2|15,1.3897,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,2|16,1.3768,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,2|17,1.3637,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,2|18,1.3507,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,2|19,1.3376,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,2|20,1.3245,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,3|0,1.5796,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,3|1,1.5670,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,3|2,1.5545,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,3|3,1.5419,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,3|4,1.5293,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,3|5,1.5166,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,3|6,1.5039,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,3|7,1.4912,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,3|8,1.4785,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,3|9,1.4658,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,3|10,1.4530,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,3|11,1.4402,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,3|12,1.4273,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,3|13,1.4144,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,3|14,1.4015,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,3|15,1.3886,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,3|16,1.3756,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,3|17,1.3625,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,3|18,1.3495,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,3|19,1.3364,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
zoom_transit,3|20,1.3232,"MHz; profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
